Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1583.5
DRC01,OUT010,-1050.0
FDB15,OUT027,5592.0
NCA17,OUT027,3826.5
FDF10,OUT046,2389.75
FDR26,OUT027,4298.5
FDI02,OUT049,1934.5
NCM54,OUT010,108.0
FDF14,OUT013,2445.75
FDJ33,OUT010,63.0
FDM20,OUT035,4031.5
FDC03,OUT027,4597.5
NCX05,OUT046,1840.5
NCM41,OUT027,2920.5
NCU29,OUT010,428.25
FDQ59,OUT017,1504.5
FDH46,OUT010,-226.25
FDH09,OUT013,879.75
NCD06,OUT045,682.5
FDC15,OUT035,2602.5
DRD37,OUT027,2209.0
FDT28,OUT027,3836.5
FDR28,OUT027,4108.0
FDT38,OUT017,1506.5
FDV34,OUT027,2735.0
FDY52,OUT035,1188.5
FDB34,OUT013,1432.75
DRL23,OUT018,1418.5
DRB24,OUT046,2454.0
FDJ50,OUT046,906.5
FDQ49,OUT035,2655.5
FDP20,OUT035,2146.5
FDV19,OUT027,4036.5
NCR54,OUT045,3014.5
FDO09,OUT010,2227.0
FDS57,OUT018,1999.0
FDN10,OUT049,1989.0
FDV23,OUT049,2102.0
FDY28,OUT049,3515.0
DRG51,OUT013,2610.25
FDD45,OUT019,-405.25
NCL18,OUT027,4465.5
NCM29,OUT013,2098.25
FDF17,OUT027,4569.5
FDE22,OUT017,2680.5
FDQ22,OUT017,753.5
FDS01,OUT013,2892.75
FDW35,OUT027,2179.0
FDJ33,OUT046,2030.5
NCF54,OUT035,2851.5
FDE09,OUT013,1806.25
NCE06,OUT045,2467.5
DRH49,OUT049,1409.5
FDY43,OUT045,2635.5
NCT05,OUT017,4104.5
FDZ34,OUT045,2972.5
FDL38,OUT017,1576.5
FDZ31,OUT017,3153.5
FDR14,OUT035,1050.5
NCN54,OUT049,1365.5
NCC42,OUT027,3661.5
FDK08,OUT017,1744.5
FDP59,OUT013,1777.75
FDV22,OUT035,2700.5
FDD33,OUT035,3839.5
DRE60,OUT027,5013.0
FDK52,OUT046,3590.25
FDA02,OUT017,2489.5
FDM56,OUT049,1860.0
FDE57,OUT035,2409.5
FDM32,OUT045,1384.5
NCQ30,OUT027,3381.0
FDQ27,OUT027,3187.5
FDT60,OUT027,3452.0
FDU43,OUT049,3942.0
NCO55,OUT035,1829.5
FDG02,OUT045,2971.5
FDJ28,OUT013,3063.75
FDP40,OUT045,1777.5
FDJ38,OUT045,3002.5
NCC54,OUT017,3889.5
NCZ41,OUT046,1985.5
FDK38,OUT019,484.5
FDU52,OUT013,2500.75
FDC40,OUT046,1290.5
NCR30,OUT017,1292.5
NCN18,OUT017,1858.5
FDB50,OUT035,1406.5
FDG04,OUT013,3026.25
FDR26,OUT035,2968.5
NCT17,OUT018,2686.5
FDX35,OUT027,5079.5
FDS12,OUT046,2019.5
NCZ29,OUT027,3440.5
FDB38,OUT010,710.75
FDP12,OUT013,711.75
FDP22,OUT046,899.75
FDS26,OUT018,3837.0
FDR52,OUT046,3087.0
DRJ13,OUT046,2554.5
FDU48,OUT027,3549.5
FDE29,OUT035,1129.5
NCT29,OUT049,2024.0
DRK37,OUT018,2702.0
FDK55,OUT046,1433.5
FDR07,OUT046,1555.0
FDO21,OUT027,5061.5
FDK46,OUT049,4216.0
FDB12,OUT045,1651.5
FDT31,OUT027,4463.0
FDJ33,OUT045,1963.5
FDC26,OUT027,3206.5
NCQ02,OUT045,2902.5
FDP08,OUT010,1179.25
FDB11,OUT027,5028.5
FDV55,OUT013,2365.75
FDW20,OUT049,2060.0
NCJ18,OUT019,-27.0
FDC41,OUT018,944.5
FDE14,OUT027,3138.5
FDG35,OUT013,2874.75
FDF45,OUT035,1151.5
FDS19,OUT027,2760.0
FDS58,OUT019,697.5
FDA26,OUT017,3630.5
FDM32,OUT049,1536.5
FDL45,OUT046,2034.75
FDZ55,OUT049,2650.0
FDY37,OUT049,2411.5
FDO46,OUT046,3082.75
FDQ60,OUT046,1953.0
FDA19,OUT018,1806.5
FDL15,OUT046,2465.75
FDM10,OUT018,3092.0
NCL05,OUT017,802.5
DRK49,OUT010,-1207.75
NCE18,OUT027,5402.5
FDG40,OUT049,698.5
DRI59,OUT045,3435.0
FDK28,OUT035,4189.5
NCD06,OUT019,-1158.5
FDO11,OUT019,2111.75
FDK27,OUT046,1931.25
FDT43,OUT027,2304.0
FDD38,OUT018,1424.0
FDA16,OUT049,3584.0
FDL14,OUT027,3955.5
NCM17,OUT049,809.0
FDD20,OUT045,1929.5
FDA40,OUT045,1403.5
FDL43,OUT045,1209.5
FDV15,OUT045,1571.5
FDE52,OUT046,1503.0
NCL17,OUT010,349.25
NCJ31,OUT045,3662.5
FDR60,OUT045,1198.5
NCA18,OUT035,1976.5
FDS21,OUT027,2548.5
FDW09,OUT035,1473.5
FDL26,OUT035,2605.5
FDS47,OUT018,1152.5
FDC39,OUT046,3251.25
FDT51,OUT035,1986.5
FDK40,OUT035,4305.5
NCG19,OUT045,3614.5
FDZ07,OUT046,1062.0
FDF08,OUT027,2937.0
FDO04,OUT013,956.25
FDK41,OUT018,1063.0
FDP15,OUT049,4130.0
NCD43,OUT018,1389.5
NCP18,OUT013,2382.75
FDZ51,OUT046,1557.0
DRH13,OUT035,1884.0
FDF38,OUT045,666.5
NCI43,OUT045,739.5
FDM38,OUT027,2393.5
FDS03,OUT013,1091.75
DRJ47,OUT017,2819.0
FDT50,OUT010,-316.25
FDV02,OUT046,2746.25
NCG18,OUT017,1758.5
FDW52,OUT046,2670.25
FDS40,OUT035,776.5
FDN31,OUT017,3132.5
FDA37,OUT045,1950.5
FDA15,OUT046,3958.5
FDL39,OUT046,2921.5
FDJ53,OUT045,1888.5
FDX22,OUT013,3413.25
NCZ42,OUT045,3688.5
FDD56,OUT027,4287.5
FDD40,OUT017,3226.5
FDS50,OUT013,3522.25
NCN14,OUT013,2922.75
FDT15,OUT013,2985.75
NCS18,OUT027,3170.0
NCO26,OUT010,-107.0
FDF58,OUT018,747.5
NCB19,OUT013,1397.75
FDH26,OUT017,2406.5
DRB24,OUT027,3883.5
FDA49,OUT018,1124.0
FDB32,OUT045,1489.5
FDI36,OUT017,3265.5
NCA17,OUT010,446.25
FDH22,OUT013,2018.75
NCM26,OUT018,2147.0
FDT15,OUT027,4410.0
FDB16,OUT018,1137.0
NCP54,OUT027,3411.5
FDJ36,OUT013,1708.25
FDO28,OUT045,1851.5
FDU09,OUT013,972.75
FDF29,OUT017,2218.5
FDY08,OUT013,2293.25
DRJ59,OUT018,349.5
FDT23,OUT027,2786.5
FDU15,OUT018,419.0
FDT47,OUT013,1642.75
FDI53,OUT019,734.0
FDR59,OUT018,3903.5
FDD53,OUT035,838.5
FDY51,OUT017,3579.5
FDT04,OUT049,741.0
FDU51,OUT049,2947.0
FDG14,OUT035,2608.5
NCU06,OUT045,3555.5
DRG25,OUT046,2948.75
DRH49,OUT035,1500.0
FDN15,OUT035,2378.5
FDL43,OUT018,974.0
NCT18,OUT049,2970.5
NCB31,OUT013,4106.25
FDK57,OUT035,2054.5
FDY04,OUT019,749.5
NCP54,OUT046,1932.0
FDF41,OUT013,3874.75
FDM01,OUT045,1622.5
FDW03,OUT045,1664.5
FDF28,OUT045,1950.5
FDY37,OUT017,2423.5
FDQ03,OUT017,3893.5
FDP51,OUT027,3417.0
FDJ40,OUT017,1934.5
FDC32,OUT049,1606.0
DRI49,OUT027,2742.0
NCW54,OUT017,987.5
FDF09,OUT017,760.5
FDP45,OUT018,3729.0
DRJ23,OUT018,2682.0
FDS59,OUT017,1938.5
FDY08,OUT046,2241.75
FDX16,OUT049,2459.0
FDY16,OUT018,2690.5
FDK32,OUT035,2628.5
FDQ22,OUT013,708.75
NCC31,OUT018,2186.5
FDG58,OUT049,2588.0
DRF48,OUT013,3015.25
DRH36,OUT049,1291.5
NCR30,OUT035,1351.5
FDB03,OUT019,1941.0
FDZ28,OUT027,3521.0
FDR35,OUT017,3259.5
DRD15,OUT027,5117.5
FDJ33,OUT019,129.75
FDA56,OUT010,33.5
FDP56,OUT046,810.5
NCT30,OUT046,777.75
FDK15,OUT017,1715.5
FDH44,OUT018,2117.0
FDV01,OUT013,2531.75
DRG03,OUT017,2520.0
FDG50,OUT027,2917.5
FDR16,OUT010,1513.25
FDZ60,OUT046,1728.75
DRG03,OUT045,2378.0
FDS56,OUT018,3933.0
FDU33,OUT045,722.5
DRD27,OUT035,1740.0
FDW22,OUT046,3581.25
DRA24,OUT045,2565.0
FDF38,OUT049,814.0
FDX48,OUT013,2537.75
FDS58,OUT018,2333.0
FDC32,OUT046,1500.75
NCQ29,OUT045,4026.5
DRK39,OUT018,1073.5
NCS38,OUT017,1904.5
DRO47,OUT013,1805.25
DRG27,OUT027,2146.0
FDC57,OUT027,4536.5
FDS55,OUT046,2339.75
NCJ06,OUT018,1623.5
FDO01,OUT019,240.0
NCM55,OUT045,2853.5
FDC52,OUT049,2581.0
FDQ15,OUT045,1263.5
NCT30,OUT027,2219.5
NCR42,OUT027,1992.5
FDD28,OUT035,1108.5
FDQ34,OUT049,1764.0
FDZ12,OUT027,3724.5
DRE13,OUT019,-499.0
NCN07,OUT019,217.5
FDM28,OUT035,3021.5
FDI10,OUT017,2869.5
FDQ25,OUT013,2787.75
FDA38,OUT010,1914.0
DRI13,OUT049,3521.5
FDY20,OUT027,2954.5
NCZ53,OUT035,3096.5
NCM31,OUT013,2291.75
DRB01,OUT017,3083.0
DRF37,OUT046,4119.25
NCF42,OUT049,2865.0
FDF16,OUT018,2090.5
FDB41,OUT013,868.25
FDR34,OUT013,3676.75
FDR15,OUT018,2250.5
NCV42,OUT019,-113.75
FDW51,OUT035,3537.5
FDU36,OUT017,1677.5
FDX60,OUT049,1415.5
FDY03,OUT035,2002.5
FDW55,OUT045,3904.5
FDT01,OUT010,1457.75
FDG58,OUT013,2530.75
FDK21,OUT017,4053.5
NCS41,OUT019,978.0
FDS10,OUT045,2826.5
NCT53,OUT046,2600.5
FDJ28,OUT018,2755.5
FDX44,OUT045,1359.5
FDT20,OUT018,382.0
FDO44,OUT017,1867.5
NCX17,OUT049,3775.5
FDY01,OUT017,1995.5
FDJ12,OUT027,4818.5
DRK35,OUT018,333.5
FDD47,OUT019,798.0
NCM53,OUT035,1831.5
FDO45,OUT013,1494.75
NCM42,OUT010,-171.75
FDE04,OUT046,2909.25
NCI30,OUT027,5341.5
FDZ19,OUT013,2797.75
FDW57,OUT013,2878.75
FDA25,OUT013,1721.25
FDT22,OUT046,968.75
FDP51,OUT013,1974.75
FDD48,OUT027,3325.5
FDY39,OUT035,3091.5
FDO48,OUT010,1652.0
FDD23,OUT027,4444.0
DRN35,OUT027,2070.0
FDT01,OUT035,3551.5
FDC20,OUT010,-992.5
DRJ35,OUT035,1160.0
FDB32,OUT046,1528.5
FDL24,OUT046,2806.0
NCV42,OUT035,1932.5
FDZ46,OUT046,1758.25
FDC15,OUT013,2486.75
FDD08,OUT019,-1236.75
FDY50,OUT049,1528.5
FDD36,OUT013,1949.75
FDG57,OUT027,2270.5
FDL21,OUT018,470.0
FDN16,OUT027,3141.5
FDJ09,OUT027,2223.5
FDS01,OUT010,950.5
FDV33,OUT017,4259.5
DRE12,OUT017,1921.0
FDR07,OUT013,1598.75
FDP48,OUT010,1052.5
NCB55,OUT035,1055.5
FDQ08,OUT013,1067.75
FDR34,OUT035,3848.5
FDO33,OUT046,1802.5
FDP13,OUT045,616.5
FDX12,OUT049,3991.0
NCT06,OUT049,2724.5
FDR16,OUT019,1532.0
FDE36,OUT046,2674.75
FDZ36,OUT049,3076.0
FDV13,OUT045,1411.5
NCZ17,OUT035,736.5
FDU56,OUT045,2852.5
FDM09,OUT035,2898.5
FDV02,OUT017,2838.5
FDS34,OUT018,1576.0
FDA11,OUT049,1645.5
FDP09,OUT017,3464.5
FDB29,OUT027,3337.5
FDT19,OUT017,2873.5
DRH15,OUT017,825.0
FDY38,OUT046,3730.5
FDF14,OUT027,3881.5
FDN48,OUT010,-405.25
FDQ12,OUT013,3682.75
NCJ43,OUT045,2660.5
FDE17,OUT019,581.0
FDB05,OUT035,4070.5
FDH10,OUT045,2997.5
NCR06,OUT017,781.5
FDU32,OUT018,1676.5
FDD56,OUT049,2893.0
FDO36,OUT018,2601.0
FDH16,OUT010,-427.75
FDX10,OUT018,361.5
FDZ37,OUT017,1582.5
FDU31,OUT010,1588.25
DRC49,OUT049,2348.5
FDL15,OUT045,2370.5
FDN32,OUT019,1080.0
DRH59,OUT027,2651.0
NCU29,OUT049,2431.5
FDR37,OUT019,1075.25
FDS14,OUT018,2223.0
FDU02,OUT027,5039.5
FDJ08,OUT035,3193.5
NCZ06,OUT045,3907.5
FDO31,OUT049,1473.0
FDH31,OUT018,1405.5
FDS58,OUT017,2698.5
NCA53,OUT027,2255.5
FDF50,OUT046,3131.25
NCW42,OUT049,3595.5
NCQ17,OUT045,2381.5
FDK51,OUT018,3902.0
NCW41,OUT010,578.0
NCR29,OUT017,990.5
FDB08,OUT019,646.75
FDA40,OUT027,2883.5
FDL14,OUT018,2281.0
FDB47,OUT046,3286.25
FDO03,OUT035,3803.5
DRK13,OUT019,1205.25
FDX13,OUT010,2011.5
FDF52,OUT046,2907.25
FDT11,OUT013,3067.75
FDB08,OUT013,2585.75
FDQ28,OUT018,2244.0
FDD29,OUT045,3932.5
NCQ29,OUT027,5546.5
NCO02,OUT013,1071.25
FDR56,OUT010,1220.25
NCM54,OUT049,2082.5
FDP51,OUT035,2059.5
FDT38,OUT013,1408.75
FDZ20,OUT018,3728.0
FDJ53,OUT013,1962.25
FDX13,OUT049,4038.0
FDP58,OUT035,3618.5
NCK31,OUT019,-1042.25
FDA35,OUT018,1741.0
FDV37,OUT018,2909.5
NCO07,OUT027,4818.5
FDA20,OUT045,2904.5
FDZ59,OUT035,2857.5
NCY17,OUT017,812.5
FDQ28,OUT035,2630.5
FDV35,OUT017,2555.5
FDQ36,OUT013,656.75
FDD34,OUT018,2327.0
FDK51,OUT045,4130.5
FDV31,OUT035,2927.5
FDR04,OUT035,1704.5
FDR14,OUT049,999.0
DRC36,OUT010,890.25
FDE39,OUT019,51.25
FDP57,OUT049,1786.0
FDE57,OUT046,2263.25
NCN18,OUT046,1752.75
NCQ05,OUT018,2094.5
FDW47,OUT035,2074.5
FDV46,OUT035,2360.5
NCP29,OUT045,929.5
FDE09,OUT018,1507.5
NCU06,OUT027,5057.5
FDT19,OUT010,858.0
DRF15,OUT017,2523.0
DRI51,OUT013,2726.75
NCX54,OUT013,1683.75
DRE01,OUT013,3807.25
NCB07,OUT045,3003.5
FDU50,OUT035,2018.5
FDG40,OUT035,741.5
FDW10,OUT018,2512.0
FDX51,OUT013,3157.75
NCP17,OUT045,954.5
FDP21,OUT035,3174.5
FDL04,OUT045,1620.5
FDV23,OUT013,1993.75
FDF24,OUT046,1375.0
FDH56,OUT027,3325.0
FDB51,OUT049,1121.0
FDI58,OUT027,3031.5
FDR20,OUT013,869.25
FDC51,OUT018,1746.0
FDB16,OUT027,2857.0
FDE40,OUT049,1135.0
NCM17,OUT035,853.5
FDU56,OUT035,3094.5
FDS32,OUT019,413.25
FDX02,OUT049,3651.0
FDT39,OUT027,3940.5
FDE35,OUT017,1094.5
NCI42,OUT019,1426.75
DRL23,OUT046,1703.0
FDA10,OUT046,1947.0
FDA11,OUT013,1579.25
NCM06,OUT046,2436.5
NCT05,OUT035,4191.5
NCQ02,OUT010,1032.5
NCY06,OUT049,2148.5
FDY56,OUT035,3742.5
FDL02,OUT035,1865.5
NCI06,OUT035,2953.5
FDQ14,OUT045,2327.5
FDQ12,OUT017,3720.5
FDP36,OUT046,853.0
FDK21,OUT027,5425.5
FDO40,OUT045,2299.5
NCK54,OUT019,-15.75
FDY09,OUT018,2539.0
NCW30,OUT049,4195.5
NCC55,OUT027,2049.5
FDE58,OUT018,1608.5
FDR39,OUT013,2953.75
FDU28,OUT049,3105.0
FDH08,OUT017,3718.5
FDG35,OUT045,2777.5
FDG22,OUT049,754.0
FDC34,OUT035,2663.5
FDP15,OUT018,3742.0
FDK34,OUT010,1878.0
FDU45,OUT035,2053.5
FDQ04,OUT027,2125.5
FDX22,OUT018,3093.0
FDB45,OUT017,1785.5
NCH43,OUT027,4859.5
DRE60,OUT046,3515.25
FDD17,OUT027,5192.5
NCM54,OUT017,2117.5
NCH55,OUT013,2047.75
NCT06,OUT017,2709.5
FDA48,OUT027,4947.5
FDY58,OUT027,5068.5
FDO25,OUT045,3265.5
FDN50,OUT045,1519.5
FDH35,OUT035,2772.5
FDK09,OUT045,3524.5
FDO16,OUT013,1377.75
FDW11,OUT045,986.5
FDU47,OUT027,3728.5
NCQ42,OUT010,126.75
FDK55,OUT027,2908.0
FDN08,OUT049,2003.0
FDT57,OUT045,3700.5
FDJ12,OUT018,3055.0
DRL59,OUT017,970.0
NCN53,OUT046,584.25
FDO51,OUT010,-1124.25
FDK56,OUT017,3078.5
FDY12,OUT035,1043.5
FDU15,OUT035,820.5
FDQ19,OUT046,3890.5
DRF15,OUT045,2382.0
DRE25,OUT019,-421.0
FDK57,OUT018,1629.5
FDD33,OUT010,1732.0
FDR34,OUT027,5122.0
FDU04,OUT045,1890.5
FDE35,OUT019,-846.25
NCD31,OUT035,2717.5
FDJ56,OUT035,1735.5
NCU53,OUT046,2596.0
FDD39,OUT035,3548.5
NCU17,OUT019,-263.75
FDJ20,OUT046,2014.0
NCW41,OUT018,2204.0
FDL52,OUT035,841.5
FDS39,OUT035,2410.5
DRJ47,OUT045,2687.0
FDP13,OUT010,-1214.0
DRK39,OUT010,-585.5
FDF28,OUT010,158.75
FDB09,OUT045,1946.5
FDM51,OUT046,1666.25
DRM49,OUT018,488.0
DRF23,OUT013,2798.25
DRH01,OUT035,2869.0
FDH12,OUT027,3174.0
FDA28,OUT019,155.0
FDW37,OUT018,1174.0
FDF02,OUT046,1668.25
DRL37,OUT046,723.25
NCF43,OUT046,2236.25
FDH08,OUT010,1709.5
FDR34,OUT019,1794.0
NCK19,OUT049,3158.0
NCD55,OUT018,423.5
FDT27,OUT049,3836.0
FDQ57,OUT045,2285.5
FDA47,OUT035,2761.5
DRG15,OUT027,2474.0
FDE05,OUT018,2093.5
FDN46,OUT046,1650.5
FDX27,OUT027,2986.5
FDT51,OUT045,1763.5
FDU33,OUT013,809.75
FDJ16,OUT027,2425.5
FDD20,OUT019,86.5
FDT36,OUT049,669.5
DRF15,OUT027,3874.0
FDN52,OUT010,-468.25
FDC22,OUT027,4513.5
FDX15,OUT045,2472.5
FDT13,OUT013,3008.75
FDU04,OUT017,2058.5
FDU31,OUT019,1586.0
FDW59,OUT027,2851.5
NCO29,OUT046,2608.0
FDL15,OUT035,2579.5
FDI41,OUT049,2464.5
FDQ48,OUT049,1745.0
DRI39,OUT013,930.25
FDI08,OUT013,4033.25
FDC21,OUT049,1917.0
FDF58,OUT035,1186.5
FDS08,OUT010,914.75
FDE47,OUT045,1913.5
NCP18,OUT019,520.75
NCR41,OUT013,1576.25
FDA27,OUT013,4093.75
FDA43,OUT035,3223.5
FDA49,OUT045,1340.5
NCE55,OUT018,2511.0
DRM49,OUT027,2233.0
FDF22,OUT027,4845.5
FDQ15,OUT018,1059.0
NCS54,OUT017,2866.5
NCY05,OUT013,627.25
FDR45,OUT046,3796.0
FDK57,OUT049,2041.0
FDF41,OUT010,1983.0
FDV21,OUT046,1991.5
FDD51,OUT046,753.25
FDF33,OUT046,1775.25
FDA38,OUT046,3779.0
FDR56,OUT045,3074.5
NCN41,OUT017,2029.5
FDC60,OUT027,2910.5
FDB47,OUT045,3225.5
DRH01,OUT013,2795.75
FDW08,OUT046,1675.5
FDF38,OUT027,2170.5
FDY32,OUT017,2682.5
FDG34,OUT049,1910.0
FDG47,OUT019,2227.5
NCF18,OUT035,3124.5
FDL39,OUT019,1028.0
NCH55,OUT035,2141.5
DRJ35,OUT049,1093.5
FDS44,OUT035,3943.5
DRE01,OUT018,3491.5
FDY39,OUT013,2999.75
FDY32,OUT018,2282.5
FDR33,OUT027,3248.5
NCP50,OUT049,1401.0
FDZ47,OUT018,1354.0
FDU57,OUT049,2563.0
FDY44,OUT013,3162.75
DRH59,OUT018,914.0
FDB03,OUT027,5273.0
FDY46,OUT045,2904.5
FDM39,OUT045,2751.5
FDY36,OUT035,1380.5
NCM55,OUT035,3042.5
FDJ50,OUT010,-1022.0
DRL60,OUT013,2426.25
NCJ54,OUT049,3743.5
FDX59,OUT017,691.5
FDI07,OUT013,3232.75
DRF51,OUT010,-1290.5
FDM14,OUT017,1880.5
FDP21,OUT045,2965.5
FDE40,OUT035,1219.5
FDE05,OUT035,2538.5
FDM13,OUT027,3578.5
FDC34,OUT027,3971.0
NCI55,OUT018,1674.0
NCE43,OUT018,2369.0
FDW58,OUT018,1459.0
FDG60,OUT045,3644.5
FDV31,OUT017,2896.5
FDR47,OUT013,3105.75
FDM60,OUT019,-1156.25
NCF06,OUT018,3780.5
NCN26,OUT027,3313.5
FDQ59,OUT049,1535.0
FDF09,OUT046,640.25
NCS06,OUT017,4260.5
FDT44,OUT046,1888.5
FDI19,OUT017,3965.5
FDT22,OUT017,1084.5
NCF54,OUT027,4146.0
DRG25,OUT045,2878.0
FDB59,OUT017,3243.5
FDQ37,OUT017,3186.5
FDP56,OUT035,953.5
FDW44,OUT035,2925.5
FDJ26,OUT010,1525.25
FDU43,OUT018,3518.0
FDW33,OUT045,1616.5
NCX53,OUT027,3723.5
FDN56,OUT010,444.5
DRF15,OUT049,2520.5
FDO33,OUT017,1938.5
FDZ39,OUT010,-182.0
NCJ19,OUT017,984.5
FDU01,OUT035,3132.5
FDT12,OUT035,3734.5
NCM18,OUT018,712.0
FDP19,OUT017,2143.5
NCR42,OUT049,649.5
FDN10,OUT046,1910.0
FDG44,OUT017,1004.5
FDQ10,OUT046,2736.25
DRH13,OUT049,1792.5
FDT52,OUT013,3943.75
FDM56,OUT045,1715.5
NCO43,OUT010,-301.25
NCV29,OUT035,2941.5
NCF06,OUT013,4114.75
FDO50,OUT035,1623.5
FDT59,OUT013,3672.75
FDX40,OUT027,2076.5
FDE50,OUT017,3114.5
FDX51,OUT017,3276.5
NCD30,OUT018,1294.0
FDK15,OUT013,1643.75
FDL12,OUT045,974.5
FDK46,OUT017,4200.5
DRH49,OUT010,-601.5
FDQ57,OUT046,2352.75
FDY59,OUT017,1622.5
FDO09,OUT018,3879.5
NCG30,OUT035,2133.5
FDM09,OUT017,2823.5
NCN17,OUT027,3057.5
NCS42,OUT013,1455.75
FDD02,OUT019,-9.5
FDE34,OUT013,2914.75
FDU38,OUT045,2985.5
FDB33,OUT046,2523.25
NCJ29,OUT017,1490.5
FDZ27,OUT035,962.5
FDI40,OUT013,1667.75
FDG22,OUT013,723.75
FDT51,OUT017,1938.5
FDF20,OUT018,2875.5
FDV50,OUT035,2092.5
FDT02,OUT049,730.0
DRC49,OUT017,2396.0
FDF26,OUT049,2568.0
FDV52,OUT035,2080.5
FDX59,OUT049,709.5
FDV25,OUT035,3661.5
FDW23,OUT027,2108.5
FDE53,OUT018,1463.5
FDA19,OUT017,2187.5
FDH22,OUT046,2005.75
NCO41,OUT013,1590.75
FDX12,OUT017,3967.5
FDF17,OUT013,3154.25
FDS11,OUT045,3493.5
FDR51,OUT035,2556.5
FDT49,OUT010,-235.75
FDC56,OUT013,1945.25
FDR13,OUT027,3372.5
FDQ60,OUT035,2108.5
FDN38,OUT049,4063.0
NCL29,OUT013,2503.75
FDO13,OUT027,4064.5
FDE26,OUT018,2012.0
FDA31,OUT010,814.75
FDX14,OUT035,1374.5
FDA34,OUT045,2711.5
FDF26,OUT013,2513.75
FDE38,OUT045,2586.5
DRI11,OUT046,1818.25
FDQ60,OUT027,3387.0
FDL21,OUT027,2179.0
DRC12,OUT027,4490.5
FDC47,OUT046,3596.25
FDE57,OUT045,2175.5
FDT14,OUT045,1892.5
NCZ53,OUT046,2990.25
FDE28,OUT018,3387.0
FDR19,OUT035,2469.5
NCF54,OUT019,845.75
FDZ08,OUT046,1355.75
NCJ05,OUT018,2156.0
FDF59,OUT046,2037.0
NCO05,OUT035,1741.5
FDW24,OUT018,554.5
NCX42,OUT018,2347.0
NCA53,OUT035,937.5
FDI45,OUT019,928.0
FDG46,OUT046,1866.0
FDM20,OUT010,1937.5
FDW11,OUT010,-892.25
FDX08,OUT035,3001.5
NCK17,OUT035,813.5
FDK32,OUT018,2183.5
NCA42,OUT035,2662.5
DRI01,OUT035,2851.0
NCL55,OUT049,4083.0
DRE25,OUT018,1231.5
FDD14,OUT017,2996.5
FDB10,OUT046,3724.5
DRN11,OUT035,2423.0
FDP38,OUT018,578.0
NCA30,OUT017,3056.5
FDT15,OUT017,3082.5
NCP55,OUT018,650.5
FDF12,OUT035,2510.5
FDM21,OUT018,3767.5
FDX56,OUT035,3447.5
FDF10,OUT017,2447.5
FDT32,OUT045,2984.5
FDM51,OUT018,1405.0
NCR50,OUT018,2166.0
FDI19,OUT049,3933.0
FDX21,OUT017,1835.5
FDR31,OUT035,2508.5
FDY02,OUT013,4186.75
NCA29,OUT045,2624.5
NCX17,OUT046,3628.25
FDM12,OUT045,2994.5
FDI53,OUT027,4033.5
NCU30,OUT049,2689.0
FDC56,OUT027,3382.5
FDK27,OUT018,1706.0
NCK18,OUT017,2734.5
FDB52,OUT019,2184.75
DRG25,OUT027,4436.0
FDZ13,OUT049,989.0
FDB57,OUT019,1702.5
FDR40,OUT046,1398.75
NCO14,OUT019,-1156.5
NCN19,OUT045,2942.5
FDQ28,OUT019,620.0
FDO13,OUT018,2344.0
FDK48,OUT013,1295.25
FDU07,OUT018,2153.5
FDW20,OUT046,1990.5
FDV12,OUT010,-276.5
FDH24,OUT013,2559.75
FDV59,OUT049,3523.0
FDK57,OUT045,1857.5
FDL16,OUT027,2198.5
NCQ17,OUT046,2439.25
FDJ15,OUT018,2710.5
FDX24,OUT049,1624.0
FDT47,OUT046,1608.5
FDT10,OUT049,1148.5
FDZ37,OUT018,1195.0
FDW43,OUT027,5134.5
DRN36,OUT017,1637.0
FDJ14,OUT045,1290.5
FDA32,OUT013,3477.75
FDJ38,OUT019,1171.0
FDQ57,OUT017,2453.5
NCQ41,OUT019,1167.75
FDG56,OUT049,1132.0
DRC13,OUT027,3473.0
FDV55,OUT035,2455.5
FDQ49,OUT045,2488.5
FDE29,OUT010,-944.0
FDR03,OUT013,3343.75
FDD45,OUT049,1594.0
FDN38,OUT010,2059.5
FDT56,OUT046,997.0
FDT48,OUT045,3106.5
FDU03,OUT049,3009.0
FDC56,OUT010,-27.25
NCO43,OUT027,3030.5
FDQ27,OUT017,1789.5
FDR03,OUT046,3320.0
DRH23,OUT010,-1066.75
FDG22,OUT045,633.5
NCJ42,OUT013,1686.25
FDR24,OUT046,1513.25
FDW60,OUT035,2993.5
FDJ08,OUT013,3034.75
DRL59,OUT018,587.0
FDG60,OUT010,1767.25
FDW27,OUT017,2611.5
FDX14,OUT018,977.5
FDC20,OUT013,967.75
NCS29,OUT018,3851.5
FDJ56,OUT046,1598.0
FDB20,OUT019,-632.5
FDL28,OUT027,5111.5
FDW01,OUT018,2141.0
FDL03,OUT046,3186.25
FDX22,OUT049,3462.5
FDJ21,OUT035,2502.5
FDR31,OUT045,2332.5
FDG21,OUT035,2586.5
FDS22,OUT027,2227.0
FDK08,OUT035,1779.5
FDE17,OUT018,2185.5
NCN30,OUT017,1635.5
FDT50,OUT046,1605.75
NCX42,OUT049,2687.0
FDJ12,OUT035,3484.5
NCA18,OUT027,3312.0
FDP23,OUT019,1556.25
FDX12,OUT013,3894.75
FDN40,OUT018,2151.0
FDV48,OUT035,1459.5
NCY54,OUT013,2708.75
FDL16,OUT010,-1177.75
FDR45,OUT018,3521.0
