Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDG46,OUT018,1579.0
DRC01,OUT010,-1067.25
FDB15,OUT027,5603.25
NCA17,OUT027,3823.75
FDF10,OUT046,2411.25
FDR26,OUT027,4303.25
FDI02,OUT049,1920.25
NCM54,OUT010,100.75
FDF14,OUT013,2464.5
FDJ33,OUT010,67.75
FDM20,OUT035,4022.75
FDC03,OUT027,4610.25
NCX05,OUT046,1850.0
NCM41,OUT027,2915.75
NCU29,OUT010,424.25
FDQ59,OUT017,1503.75
FDH46,OUT010,-221.75
FDH09,OUT013,892.5
NCD06,OUT045,667.0
FDC15,OUT035,2587.25
DRD37,OUT027,2191.25
FDT28,OUT027,3841.25
FDR28,OUT027,4117.25
FDT38,OUT017,1500.75
FDV34,OUT027,2741.25
FDY52,OUT035,1171.25
FDB34,OUT013,1446.5
DRL23,OUT018,1389.0
DRB24,OUT046,2454.75
FDJ50,OUT046,920.75
FDQ49,OUT035,2643.25
FDP20,OUT035,2128.75
FDV19,OUT027,4046.25
NCR54,OUT045,3005.0
FDO09,OUT010,2238.25
FDS57,OUT018,1991.0
FDN10,OUT049,1972.25
FDV23,OUT049,2086.25
FDY28,OUT049,3508.25
DRG51,OUT013,2610.25
FDD45,OUT019,-387.75
NCL18,OUT027,4465.75
NCM29,OUT013,2108.75
FDF17,OUT027,4579.25
FDE22,OUT017,2679.75
FDQ22,OUT017,745.25
FDS01,OUT013,2911.5
FDW35,OUT027,2179.25
FDJ33,OUT046,2051.75
NCF54,OUT035,2830.25
FDE09,OUT013,1822.5
NCE06,OUT045,2459.0
DRH49,OUT049,1370.25
FDY43,OUT045,2632.25
NCT05,OUT017,4102.0
FDZ34,OUT045,2971.75
FDL38,OUT017,1575.25
FDZ31,OUT017,3157.75
FDR14,OUT035,1032.75
NCN54,OUT049,1337.75
NCC42,OUT027,3659.75
FDK08,OUT017,1745.25
FDP59,OUT013,1795.5
FDV22,OUT035,2688.75
FDD33,OUT035,3829.25
DRE60,OUT027,5005.25
FDK52,OUT046,3610.75
FDA02,OUT017,2490.75
FDM56,OUT049,1841.25
FDE57,OUT035,2395.25
FDM32,OUT045,1374.75
NCQ30,OUT027,3380.75
FDQ27,OUT027,3197.25
FDT60,OUT027,3456.25
FDU43,OUT049,3933.25
NCO55,OUT035,1806.25
FDG02,OUT045,2970.25
FDJ28,OUT013,3083.5
FDP40,OUT045,1777.25
FDJ38,OUT045,3005.75
NCC54,OUT017,3885.0
NCZ41,OUT046,1994.0
FDK38,OUT019,505.25
FDU52,OUT013,2519.5
FDC40,OUT046,1307.25
NCR30,OUT017,1278.5
NCN18,OUT017,1850.0
FDB50,OUT035,1388.75
FDG04,OUT013,3045.5
FDR26,OUT035,2953.25
NCT17,OUT018,2676.5
FDX35,OUT027,5094.25
FDS12,OUT046,2037.75
NCZ29,OUT027,3437.75
FDB38,OUT010,714.25
FDP12,OUT013,728.5
FDP22,OUT046,916.25
FDS26,OUT018,3834.0
FDR52,OUT046,3110.75
DRJ13,OUT046,2554.75
FDU48,OUT027,3551.25
FDE29,OUT035,1111.75
NCT29,OUT049,2000.75
DRK37,OUT018,2681.0
FDK55,OUT046,1446.75
FDR07,OUT046,1568.25
FDO21,OUT027,5075.25
FDK46,OUT049,4206.25
FDB12,OUT045,1649.75
FDT31,OUT027,4468.25
FDJ33,OUT045,1962.75
FDC26,OUT027,3211.25
NCQ02,OUT045,2894.0
FDP08,OUT010,1184.75
FDB11,OUT027,5036.25
FDV55,OUT013,2381.5
FDW20,OUT049,2041.25
NCJ18,OUT019,-14.75
FDC41,OUT018,934.0
FDE14,OUT027,3145.25
FDG35,OUT013,2895.5
FDF45,OUT035,1134.25
FDS19,OUT027,2765.25
FDS58,OUT019,722.25
FDA26,OUT017,3637.75
FDM32,OUT049,1516.25
FDL45,OUT046,2050.75
FDZ55,OUT049,2637.25
FDY37,OUT049,2398.25
FDO46,OUT046,3106.75
FDQ60,OUT046,1974.75
FDA19,OUT018,1800.0
FDL15,OUT046,2482.25
FDM10,OUT018,3087.0
NCL05,OUT017,787.5
DRK49,OUT010,-1231.25
NCE18,OUT027,5407.75
FDG40,OUT049,677.25
DRI59,OUT045,3416.75
FDK28,OUT035,4181.75
NCD06,OUT019,-1150.75
FDO11,OUT019,2141.25
FDK27,OUT046,1947.75
FDT43,OUT027,2303.25
FDD38,OUT018,1417.0
FDA16,OUT049,3573.25
FDL14,OUT027,3966.25
NCM17,OUT049,783.75
FDD20,OUT045,1923.75
FDA40,OUT045,1398.75
FDL43,OUT045,1202.75
FDV15,OUT045,1566.25
FDE52,OUT046,1522.25
NCL17,OUT010,345.25
NCJ31,OUT045,3655.0
FDR60,OUT045,1191.25
NCA18,OUT035,1953.75
FDS21,OUT027,2551.25
FDW09,OUT035,1458.25
FDL26,OUT035,2590.25
FDS47,OUT018,1142.0
FDC39,OUT046,3273.75
FDT51,OUT035,1973.75
FDK40,OUT035,4297.75
NCG19,OUT045,3607.0
FDZ07,OUT046,1078.75
FDF08,OUT027,2943.25
FDO04,OUT013,967.5
FDK41,OUT018,1052.5
FDP15,OUT049,4119.25
NCD43,OUT018,1375.5
NCP18,OUT013,2393.75
FDZ51,OUT046,1576.25
DRH13,OUT035,1849.0
FDF38,OUT045,660.25
NCI43,OUT045,721.5
FDM38,OUT027,2400.25
FDS03,OUT013,1106.5
DRJ47,OUT017,2798.25
FDT50,OUT010,-311.75
FDV02,OUT046,2764.25
NCG18,OUT017,1747.5
FDW52,OUT046,2692.25
FDS40,OUT035,754.75
FDN31,OUT017,3133.25
FDA37,OUT045,1949.75
FDA15,OUT046,3982.25
FDL39,OUT046,2943.75
FDJ53,OUT045,1883.75
FDX22,OUT013,3439.5
NCZ42,OUT045,3682.5
FDD56,OUT027,4297.25
FDD40,OUT017,3228.75
FDS50,OUT013,3542.5
NCN14,OUT013,2934.75
FDT15,OUT013,3008.5
NCS18,OUT027,3167.75
NCO26,OUT010,-112.25
FDF58,OUT018,736.0
NCB19,OUT013,1407.75
FDH26,OUT017,2405.75
DRB24,OUT027,3871.25
FDA49,OUT018,1112.0
FDB32,OUT045,1480.25
FDI36,OUT017,3270.25
NCA17,OUT010,438.75
FDH22,OUT013,2036.5
NCM26,OUT018,2132.0
FDT15,OUT027,4421.25
FDB16,OUT018,1128.0
NCP54,OUT027,3408.75
FDJ36,OUT013,1727.5
FDO28,OUT045,1848.25
FDU09,OUT013,991.5
FDF29,OUT017,2218.75
FDY08,OUT013,2315.5
DRJ59,OUT018,319.0
FDT23,OUT027,2793.25
FDU15,OUT018,410.0
FDT47,OUT013,1663.5
FDI53,OUT019,759.25
FDR59,OUT018,3905.5
FDD53,OUT035,817.75
FDY51,OUT017,3581.25
FDT04,OUT049,719.25
FDU51,OUT049,2935.25
FDG14,OUT035,2598.75
NCU06,OUT045,3548.0
DRG25,OUT046,2950.25
DRH49,OUT035,1461.5
FDN15,OUT035,2361.25
FDL43,OUT018,964.0
NCT18,OUT049,2949.75
NCB31,OUT013,4125.75
FDK57,OUT035,2038.75
FDY04,OUT019,772.25
NCP54,OUT046,1941.0
FDF41,OUT013,3897.5
FDM01,OUT045,1621.75
FDW03,OUT045,1663.75
FDF28,OUT045,1948.25
FDY37,OUT017,2423.25
FDQ03,OUT017,3899.75
FDP51,OUT027,3424.25
FDJ40,OUT017,1934.25
FDC32,OUT049,1586.25
DRI49,OUT027,2725.25
NCW54,OUT017,976.0
FDF09,OUT017,754.75
FDP45,OUT018,3730.0
DRJ23,OUT018,2657.0
FDS59,OUT017,1937.75
FDY08,OUT046,2264.25
FDX16,OUT049,2442.25
FDY16,OUT018,2688.0
FDK32,OUT035,2616.75
FDQ22,OUT013,719.5
NCC31,OUT018,2175.0
FDG58,OUT049,2577.25
DRF48,OUT013,3018.25
DRH36,OUT049,1253.25
NCR30,OUT035,1324.25
FDB03,OUT019,1968.25
FDZ28,OUT027,3527.25
FDR35,OUT017,3260.25
DRD15,OUT027,5109.25
FDJ33,OUT019,153.25
FDA56,OUT010,34.25
FDP56,OUT046,824.25
NCT30,OUT046,785.0
FDK15,OUT017,1711.75
FDH44,OUT018,2112.0
FDV01,OUT013,2552.5
DRG03,OUT017,2499.75
FDG50,OUT027,2921.25
FDR16,OUT010,1523.75
FDZ60,OUT046,1742.75
DRG03,OUT045,2355.25
FDS56,OUT018,3937.5
FDU33,OUT045,718.25
DRD27,OUT035,1703.0
FDW22,OUT046,3607.25
DRA24,OUT045,2545.25
FDF38,OUT049,797.25
FDX48,OUT013,2558.5
FDS58,OUT018,2331.0
FDC32,OUT046,1514.25
NCQ29,OUT045,4022.0
DRK39,OUT018,1046.5
NCS38,OUT017,1896.0
DRO47,OUT013,1803.25
DRG27,OUT027,2128.25
FDC57,OUT027,4546.25
FDS55,OUT046,2359.25
NCJ06,OUT018,1607.5
FDO01,OUT019,260.25
NCM55,OUT045,2844.5
FDC52,OUT049,2569.25
FDQ15,OUT045,1258.25
NCT30,OUT027,2214.75
NCR42,OUT027,1986.75
FDD28,OUT035,1089.75
FDQ34,OUT049,1747.25
FDZ12,OUT027,3730.25
DRE13,OUT019,-499.75
NCN07,OUT019,228.25
FDM28,OUT035,3007.25
FDI10,OUT017,2873.25
FDQ25,OUT013,2811.5
FDA38,OUT010,1921.75
DRI13,OUT049,3490.25
FDY20,OUT027,2961.25
NCZ53,OUT035,3077.25
NCM31,OUT013,2304.75
DRB01,OUT017,3066.75
DRF37,OUT046,4123.25
NCF42,OUT049,2843.75
FDF16,OUT018,2085.0
FDB41,OUT013,883.5
FDR34,OUT013,3701.5
FDR15,OUT018,2248.0
NCV42,OUT019,-100.75
FDW51,OUT035,3531.25
FDU36,OUT017,1675.25
FDX60,OUT049,1396.25
FDY03,OUT035,1988.75
FDW55,OUT045,3908.75
FDT01,OUT010,1466.75
FDG58,OUT013,2553.5
FDK21,OUT017,4058.25
NCS41,OUT019,992.25
FDS10,OUT045,2822.75
NCT53,OUT046,2614.5
FDJ28,OUT018,2751.0
FDX44,OUT045,1353.25
FDT20,OUT018,370.0
FDO44,OUT017,1864.25
NCX17,OUT049,3755.75
FDY01,OUT017,1996.25
FDJ12,OUT027,4831.25
DRK35,OUT018,304.0
FDD47,OUT019,824.25
NCM53,OUT035,1806.75
FDO45,OUT013,1513.5
NCM42,OUT010,-177.25
FDE04,OUT046,2930.25
NCI30,OUT027,5343.75
FDZ19,OUT013,2818.5
FDW57,OUT013,2903.5
FDA25,OUT013,1739.5
FDT22,OUT046,983.25
FDP51,OUT013,1995.5
FDD48,OUT027,3329.25
FDY39,OUT035,3084.25
FDO48,OUT010,1659.75
FDD23,OUT027,4456.25
DRN35,OUT027,2052.25
FDT01,OUT035,3543.75
FDC20,OUT010,-995.25
DRJ35,OUT035,1122.5
FDB32,OUT046,1541.75
FDL24,OUT046,2829.25
NCV42,OUT035,1910.25
FDZ46,OUT046,1775.75
FDC15,OUT013,2504.5
FDD08,OUT019,-1221.75
FDY50,OUT049,1512.25
FDD36,OUT013,1965.5
FDG57,OUT027,2270.25
FDL21,OUT018,460.0
FDN16,OUT027,3148.25
FDJ09,OUT027,2222.25
FDS01,OUT010,953.25
FDV33,OUT017,4268.25
DRE12,OUT017,1900.75
FDR07,OUT013,1611.5
FDP48,OUT010,1060.75
NCB55,OUT035,1029.75
FDQ08,OUT013,1084.5
FDR34,OUT035,3840.25
FDO33,OUT046,1818.25
FDP13,OUT045,612.25
FDX12,OUT049,3982.25
NCT06,OUT049,2702.75
FDR16,OUT019,1560.25
FDE36,OUT046,2698.75
FDZ36,OUT049,3067.25
FDV13,OUT045,1406.75
NCZ17,OUT035,709.75
FDU56,OUT045,2848.75
FDM09,OUT035,2888.75
FDV02,OUT017,2836.75
FDS34,OUT018,1569.0
FDA11,OUT049,1628.25
FDP09,OUT017,3464.25
FDB29,OUT027,3344.25
FDT19,OUT017,2878.25
DRH15,OUT017,800.75
FDY38,OUT046,3756.25
FDF14,OUT027,3888.25
FDN48,OUT010,-406.75
FDQ12,OUT013,3704.5
NCJ43,OUT045,2653.0
FDE17,OUT019,602.25
FDB05,OUT035,4063.25
FDH10,OUT045,2992.75
NCR06,OUT017,767.5
FDU32,OUT018,1669.0
FDD56,OUT049,2882.25
FDO36,OUT018,2594.0
FDH16,OUT010,-428.75
FDX10,OUT018,355.0
FDZ37,OUT017,1582.25
FDU31,OUT010,1597.25
DRC49,OUT049,2315.25
FDL15,OUT045,2365.25
FDN32,OUT019,1099.25
DRH59,OUT027,2634.25
NCU29,OUT049,2410.75
FDR37,OUT019,1099.25
FDS14,OUT018,2218.0
FDU02,OUT027,5048.25
FDJ08,OUT035,3181.25
NCZ06,OUT045,3900.5
FDO31,OUT049,1459.25
FDH31,OUT018,1400.0
FDS58,OUT017,2701.75
NCA53,OUT027,2250.75
FDF50,OUT046,3153.75
NCW42,OUT049,3575.75
NCQ17,OUT045,2372.0
FDK51,OUT018,3899.0
NCW41,OUT010,571.75
NCR29,OUT017,979.0
FDB08,OUT019,668.25
FDA40,OUT027,2889.25
FDL14,OUT018,2279.0
FDB47,OUT046,3308.25
FDO03,OUT035,3797.25
DRK13,OUT019,1209.25
FDX13,OUT010,2019.25
FDF52,OUT046,2927.75
FDT11,OUT013,3092.5
FDB08,OUT013,2605.5
FDQ28,OUT018,2241.0
FDD29,OUT045,3933.75
NCQ29,OUT027,5551.75
NCO02,OUT013,1078.75
FDR56,OUT010,1227.25
NCM54,OUT049,2057.75
FDP51,OUT035,2046.25
FDT38,OUT013,1421.5
FDZ20,OUT018,3725.0
FDJ53,OUT013,1978.5
FDX13,OUT049,4029.25
FDP58,OUT035,3608.25
NCK31,OUT019,-1033.75
FDA35,OUT018,1736.0
FDV37,OUT018,2909.0
NCO07,OUT027,4821.75
FDA20,OUT045,2904.25
FDZ59,OUT035,2848.75
NCY17,OUT017,798.0
FDQ28,OUT035,2618.75
FDV35,OUT017,2552.75
FDQ36,OUT013,674.5
FDD34,OUT018,2322.0
FDK51,OUT045,4129.75
FDV31,OUT035,2914.75
FDR04,OUT035,1688.25
FDR14,OUT049,979.25
DRC36,OUT010,877.25
FDE39,OUT019,70.25
FDP57,OUT049,1767.25
FDE57,OUT046,2281.75
NCN18,OUT046,1763.5
NCQ05,OUT018,2082.0
FDW47,OUT035,2057.75
FDV46,OUT035,2343.75
NCP29,OUT045,916.5
FDE09,OUT018,1500.0
NCU06,OUT027,5059.75
FDT19,OUT010,866.25
DRF15,OUT017,2501.25
DRI51,OUT013,2725.25
NCX54,OUT013,1693.75
DRE01,OUT013,3812.25
NCB07,OUT045,2993.5
FDU50,OUT035,2007.25
FDG40,OUT035,720.75
FDW10,OUT018,2504.5
FDX51,OUT013,3182.5
NCP17,OUT045,938.0
FDP21,OUT035,3167.25
FDL04,OUT045,1613.25
FDV23,OUT013,2010.5
FDF24,OUT046,1392.25
FDH56,OUT027,3333.25
FDB51,OUT049,1103.25
FDI58,OUT027,3039.25
FDR20,OUT013,884.5
FDC51,OUT018,1742.0
FDB16,OUT027,2860.25
FDE40,OUT049,1118.25
NCM17,OUT035,828.25
FDU56,OUT035,3080.75
FDS32,OUT019,434.25
FDX02,OUT049,3638.25
FDT39,OUT027,3951.25
FDE35,OUT017,1093.25
NCI42,OUT019,1440.25
DRL23,OUT046,1698.25
FDA10,OUT046,1962.25
FDA11,OUT013,1595.5
NCM06,OUT046,2450.0
NCT05,OUT035,4175.75
NCQ02,OUT010,1028.75
NCY06,OUT049,2125.75
FDY56,OUT035,3734.75
FDL02,OUT035,1850.75
NCI06,OUT035,2934.25
FDQ14,OUT045,2324.25
FDQ12,OUT017,3722.25
FDP36,OUT046,870.25
FDK21,OUT027,5436.25
FDO40,OUT045,2294.25
NCK54,OUT019,-4.75
FDY09,OUT018,2533.0
NCW30,OUT049,4180.75
NCC55,OUT027,2043.75
FDE58,OUT018,1598.5
FDR39,OUT013,2971.5
FDU28,OUT049,3093.25
FDH08,OUT017,3721.75
FDG35,OUT045,2776.25
FDG22,OUT049,735.25
FDC34,OUT035,2652.25
FDP15,OUT018,3740.0
FDK34,OUT010,1883.75
FDU45,OUT035,2040.25
FDQ04,OUT027,2127.25
FDX22,OUT018,3094.0
FDB45,OUT017,1779.25
NCH43,OUT027,4862.75
DRE60,OUT046,3519.75
FDD17,OUT027,5203.25
NCM54,OUT017,2107.0
NCH55,OUT013,2057.75
NCT06,OUT017,2701.5
FDA48,OUT027,4956.25
FDY58,OUT027,5077.25
FDO25,OUT045,3266.25
FDN50,OUT045,1515.25
FDH35,OUT035,2757.25
FDK09,OUT045,3524.25
FDO16,OUT013,1393.5
FDW11,OUT045,978.75
FDU47,OUT027,3737.25
NCQ42,OUT010,118.25
FDK55,OUT027,2908.25
FDN08,OUT049,1991.25
FDT57,OUT045,3700.25
FDJ12,OUT018,3055.5
DRL59,OUT017,943.25
NCN53,OUT046,592.0
FDO51,OUT010,-1122.75
FDK56,OUT017,3079.75
FDY12,OUT035,1028.75
FDU15,OUT035,803.25
FDQ19,OUT046,3917.75
DRF15,OUT045,2358.25
DRE25,OUT019,-423.75
FDK57,OUT018,1622.0
FDD33,OUT010,1737.75
FDR34,OUT027,5134.25
FDU04,OUT045,1885.75
FDE35,OUT019,-825.75
NCD31,OUT035,2697.25
FDJ56,OUT035,1719.75
NCU53,OUT046,2610.0
FDD39,OUT035,3535.75
NCU17,OUT019,-250.75
FDJ20,OUT046,2032.25
NCW41,OUT018,2190.5
FDL52,OUT035,826.25
FDS39,OUT035,2396.75
DRJ47,OUT045,2664.75
FDP13,OUT010,-1212.75
DRK39,OUT010,-604.75
FDF28,OUT010,161.75
FDB09,OUT045,1940.75
FDM51,OUT046,1685.25
DRM49,OUT018,463.0
DRF23,OUT013,2801.25
DRH01,OUT035,2835.5
FDH12,OUT027,3178.25
FDA28,OUT019,176.25
FDW37,OUT018,1162.5
FDF02,OUT046,1683.25
DRL37,OUT046,716.75
NCF43,OUT046,2248.5
FDH08,OUT010,1715.75
FDR34,OUT019,1820.25
NCK19,OUT049,3139.75
NCD55,OUT018,404.5
FDT27,OUT049,3828.25
FDQ57,OUT045,2282.75
FDA47,OUT035,2751.75
DRG15,OUT027,2458.25
FDE05,OUT018,2090.0
FDN46,OUT046,1671.25
FDX27,OUT027,2991.25
FDT51,OUT045,1761.25
FDU33,OUT013,827.5
FDJ16,OUT027,2427.25
FDD20,OUT019,103.25
FDT36,OUT049,649.25
DRF15,OUT027,3859.25
FDN52,OUT010,-464.75
FDC22,OUT027,4527.25
FDX15,OUT045,2468.75
FDT13,OUT013,3027.5
FDU04,OUT017,2056.75
FDU31,OUT019,1613.25
FDW59,OUT027,2853.25
NCO29,OUT046,2620.5
FDL15,OUT035,2563.75
FDI41,OUT049,2451.25
FDQ48,OUT049,1730.25
DRI39,OUT013,924.25
FDI08,OUT013,4058.5
FDC21,OUT049,1903.25
FDF58,OUT035,1166.75
FDS08,OUT010,919.25
FDE47,OUT045,1907.25
NCP18,OUT019,533.25
NCR41,OUT013,1583.75
FDA27,OUT013,4118.5
FDA43,OUT035,3211.25
FDA49,OUT045,1332.25
NCE55,OUT018,2501.0
DRM49,OUT027,2221.25
FDF22,OUT027,4855.25
FDQ15,OUT018,1050.5
NCS54,OUT017,2860.0
NCY05,OUT013,632.75
FDR45,OUT046,3818.75
FDK57,OUT049,2025.25
FDF41,OUT010,1990.25
FDV21,OUT046,2009.25
FDD51,OUT046,766.75
FDF33,OUT046,1792.25
FDA38,OUT046,3803.25
FDR56,OUT045,3075.25
NCN41,OUT017,2019.5
FDC60,OUT027,2919.25
FDB47,OUT045,3225.25
DRH01,OUT013,2794.25
FDW08,OUT046,1691.75
FDF38,OUT027,2174.25
FDY32,OUT017,2682.75
FDG34,OUT049,1896.25
FDG47,OUT019,2252.25
NCF18,OUT035,3104.25
FDL39,OUT019,1052.25
NCH55,OUT035,2117.75
DRJ35,OUT049,1056.25
FDS44,OUT035,3937.75
DRE01,OUT018,3472.0
FDY39,OUT013,3025.5
FDY32,OUT018,2278.0
FDR33,OUT027,3253.25
NCP50,OUT049,1374.75
FDZ47,OUT018,1346.0
FDU57,OUT049,2553.25
FDY44,OUT013,3186.5
DRH59,OUT018,885.0
FDB03,OUT027,5286.25
FDY46,OUT045,2900.25
FDM39,OUT045,2750.75
FDY36,OUT035,1361.75
NCM55,OUT035,3022.25
FDJ50,OUT010,-1024.25
DRL60,OUT013,2426.25
NCJ54,OUT049,3726.75
FDX59,OUT017,684.75
FDI07,OUT013,3256.5
DRF51,OUT010,-1313.75
FDM14,OUT017,1876.25
FDP21,OUT045,2968.75
FDE40,OUT035,1203.75
FDE05,OUT035,2527.25
FDM13,OUT027,3584.25
FDC34,OUT027,3980.25
NCI55,OUT018,1658.5
NCE43,OUT018,2357.5
FDW58,OUT018,1448.0
FDG60,OUT045,3643.25
FDV31,OUT017,2896.75
FDR47,OUT013,3124.5
FDM60,OUT019,-1137.75
NCF06,OUT018,3774.5
NCN26,OUT027,3311.75
FDQ59,OUT049,1520.25
FDF09,OUT046,654.25
NCS06,OUT017,4259.0
FDT44,OUT046,1903.75
FDI19,OUT017,3967.75
FDT22,OUT017,1078.75
NCF54,OUT027,4144.75
DRG25,OUT045,2858.25
FDB59,OUT017,3242.25
FDQ37,OUT017,3185.25
FDP56,OUT035,935.25
FDW44,OUT035,2916.25
FDJ26,OUT010,1533.25
FDU43,OUT018,3517.5
FDW33,OUT045,1611.25
NCX53,OUT027,3720.75
FDN56,OUT010,451.75
DRF15,OUT049,2485.25
FDO33,OUT017,1934.25
FDZ39,OUT010,-181.25
NCJ19,OUT017,970.5
FDU01,OUT035,3121.25
FDT12,OUT035,3728.75
NCM18,OUT018,695.0
FDP19,OUT017,2141.75
NCR42,OUT049,622.75
FDN10,OUT046,1926.75
FDG44,OUT017,1000.25
FDQ10,OUT046,2755.25
DRH13,OUT049,1757.25
FDT52,OUT013,3971.5
FDM56,OUT045,1708.25
NCO43,OUT010,-306.75
NCV29,OUT035,2921.75
NCF06,OUT013,4133.75
FDO50,OUT035,1605.25
FDT59,OUT013,3693.5
FDX40,OUT027,2076.25
FDE50,OUT017,3116.75
FDX51,OUT017,3281.75
NCD30,OUT018,1276.5
FDK15,OUT013,1659.5
FDL12,OUT045,969.75
FDK46,OUT017,4205.75
DRH49,OUT010,-624.75
FDQ57,OUT046,2371.75
FDY59,OUT017,1619.25
FDO09,OUT018,3882.0
NCG30,OUT035,2108.75
FDM09,OUT017,2826.75
NCN17,OUT027,3054.75
NCS42,OUT013,1465.75
FDD02,OUT019,7.25
FDE34,OUT013,2935.5
FDU38,OUT045,2983.75
FDB33,OUT046,2539.75
NCJ29,OUT017,1480.0
FDZ27,OUT035,943.75
FDI40,OUT013,1687.5
FDG22,OUT013,738.5
FDT51,OUT017,1938.75
FDF20,OUT018,2871.0
FDV50,OUT035,2076.75
FDT02,OUT049,709.25
DRC49,OUT017,2376.25
FDF26,OUT049,2557.25
FDV52,OUT035,2065.75
FDX59,OUT049,689.25
FDV25,OUT035,3652.25
FDW23,OUT027,2110.25
FDE53,OUT018,1455.0
FDA19,OUT017,2186.25
FDH22,OUT046,2024.75
NCO41,OUT013,1599.75
FDX12,OUT017,3972.75
FDF17,OUT013,3176.5
FDS11,OUT045,3498.25
FDR51,OUT035,2547.25
FDT49,OUT010,-234.25
FDC56,OUT013,1962.5
FDR13,OUT027,3381.25
FDQ60,OUT035,2098.25
FDN38,OUT049,4058.25
NCL29,OUT013,2516.75
FDO13,OUT027,4071.25
FDE26,OUT018,2006.0
FDA31,OUT010,819.25
FDX14,OUT035,1355.75
FDA34,OUT045,2708.25
FDF26,OUT013,2537.5
FDE38,OUT045,2585.25
DRI11,OUT046,1816.75
FDQ60,OUT027,3397.25
FDL21,OUT027,2182.25
DRC12,OUT027,4478.25
FDC47,OUT046,3617.75
FDE57,OUT045,2172.25
FDT14,OUT045,1891.25
NCZ53,OUT046,3004.0
FDE28,OUT018,3389.0
FDR19,OUT035,2458.75
NCF54,OUT019,858.25
FDZ08,OUT046,1374.25
NCJ05,OUT018,2141.5
FDF59,OUT046,2053.75
NCO05,OUT035,1718.75
FDW24,OUT018,544.0
NCX42,OUT018,2336.5
NCA53,OUT035,910.75
FDI45,OUT019,948.25
FDG46,OUT046,1886.75
FDM20,OUT010,1944.25
FDW11,OUT010,-895.25
FDX08,OUT035,2988.25
NCK17,OUT035,786.75
FDK32,OUT018,2179.5
NCA42,OUT035,2643.25
DRI01,OUT035,2819.5
NCL55,OUT049,4066.75
DRE25,OUT018,1203.0
FDD14,OUT017,2994.75
FDB10,OUT046,3747.25
DRN11,OUT035,2391.5
FDP38,OUT018,567.0
NCA30,OUT017,3049.0
FDT15,OUT017,3085.75
NCP55,OUT018,632.5
FDF12,OUT035,2496.75
FDM21,OUT018,3764.0
FDX56,OUT035,3438.25
FDF10,OUT017,2449.25
FDT32,OUT045,2984.75
FDM51,OUT018,1400.0
NCR50,OUT018,2151.5
FDI19,OUT049,3922.25
FDX21,OUT017,1833.25
FDR31,OUT035,2499.25
FDY02,OUT013,4215.5
NCA29,OUT045,2616.0
NCX17,OUT046,3642.0
FDM12,OUT045,2995.25
FDI53,OUT027,4045.25
NCU30,OUT049,2669.75
FDC56,OUT027,3388.25
FDK27,OUT018,1698.0
NCK18,OUT017,2728.0
FDB52,OUT019,2207.25
DRG25,OUT027,4425.25
FDZ13,OUT049,973.25
FDB57,OUT019,1727.25
FDR40,OUT046,1417.75
NCO14,OUT019,-1147.75
NCN19,OUT045,2933.5
FDQ28,OUT019,643.25
FDO13,OUT018,2339.5
FDK48,OUT013,1310.5
FDU07,OUT018,2147.0
FDW20,OUT046,2004.75
FDV12,OUT010,-274.75
FDH24,OUT013,2575.5
FDV59,OUT049,3510.25
FDK57,OUT045,1852.75
FDL16,OUT027,2199.25
NCQ17,OUT046,2452.0
FDJ15,OUT018,2709.5
FDX24,OUT049,1607.25
FDT47,OUT046,1629.25
FDT10,OUT049,1131.25
FDZ37,OUT018,1190.0
FDW43,OUT027,5146.25
DRN36,OUT017,1613.75
FDJ14,OUT045,1287.25
FDA32,OUT013,3497.5
FDJ38,OUT019,1197.25
FDQ57,OUT017,2453.25
NCQ41,OUT019,1182.25
FDG56,OUT049,1115.25
DRC13,OUT027,3464.25
FDV55,OUT035,2439.75
FDQ49,OUT045,2486.25
FDE29,OUT010,-945.25
FDR03,OUT013,3367.5
FDD45,OUT049,1577.25
FDN38,OUT010,2071.75
FDT56,OUT046,1013.25
FDT48,OUT045,3106.75
FDU03,OUT049,2997.25
FDC56,OUT010,-25.25
NCO43,OUT027,3029.75
FDQ27,OUT017,1790.75
FDR03,OUT046,3343.25
DRH23,OUT010,-1088.75
FDG22,OUT045,625.75
NCJ42,OUT013,1693.75
FDR24,OUT046,1530.75
FDW60,OUT035,2985.75
FDJ08,OUT013,3054.5
DRL59,OUT018,555.5
FDG60,OUT010,1770.75
FDW27,OUT017,2615.75
FDX14,OUT018,967.0
FDC20,OUT013,980.5
NCS29,OUT018,3845.5
FDJ56,OUT046,1615.25
FDB20,OUT019,-615.75
FDL28,OUT027,5125.25
FDW01,OUT018,2134.0
FDL03,OUT046,3208.25
FDX22,OUT049,3455.25
FDJ21,OUT035,2489.75
FDR31,OUT045,2333.75
FDG21,OUT035,2574.75
FDS22,OUT027,2230.25
FDK08,OUT035,1767.25
FDE17,OUT018,2180.5
NCN30,OUT017,1624.0
FDT50,OUT046,1626.75
NCX42,OUT049,2667.75
FDJ12,OUT035,3476.75
NCA18,OUT027,3310.75
FDP23,OUT019,1580.25
FDX12,OUT013,3919.5
FDN40,OUT018,2146.0
FDV48,OUT035,1446.25
NCY54,OUT013,2722.75
FDL16,OUT010,-1180.25
FDR45,OUT018,3519.0
